MSSubClass,LotFrontage,LotArea,Street,Utilities,YearBuilt,YearRemodAdd,MasVnrArea,BsmtExposure,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,Functional,GarageYrBlt,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice,LotConfig_labels,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Overall_Rating,Exter_Rating,Bsmt_rating,Basement_bathrooms,Aboveground_bathrooms,Kitchen_Rating,Fireplace_Rating,Total_Condtion,BsmtFinType1_rating,BsmtFinType2_rating,Bsmt_total_SF_rating
20,0.1678082191780822,0.0462735749842249,1.0,1.0,0.6739130434782616,0.25,0.0,0.25,0.0573630136986301,0.1702127659574468,0.0,1.0,1.0,1.0,0.1620009178522257,0.0,0.0,0.1330067822155237,0.375,1.0,0.6739130434782616,0.3333333333333333,0.2708039492242595,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,129500,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,2.0,0.107016300496102,0.0,0.107016300496102
60,0.2191780821917808,0.0496576222861015,1.0,1.0,0.9637681159420292,0.93333333333333,0.17875,0.25,0.0757705479452054,0.1923076923076923,0.0,1.0,1.0,1.0,0.1945846718678292,0.5530266343825666,0.0,0.3749058025621703,0.5,1.0,0.9637681159420292,1.0,0.5190409026798307,0.6000000000000001,1.0,0.1715285880980163,0.0383912248628884,0.0,0.0,0.0,0.0,0.0,2006,345000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3888888888888888,1.5,1.75,0.3333333333333333,1.0,0.3333333333333333,0.5333333333333333,2.0,0.1768249468462083,0.0,0.1768249468462083
20,0.2164383561643835,0.0545373811026198,1.0,1.0,0.6521739130434785,0.2000000000000028,0.0,0.25,0.0749143835616438,0.1492635024549918,0.0,0.5,1.0,1.0,0.132629646626893,0.0,0.0,0.1088922381311228,0.25,1.0,0.6521739130434785,0.3333333333333333,0.2482369534555712,0.6000000000000001,1.0,0.1633605600933488,0.0,0.0,0.0,0.3666666666666666,0.0,0.0,2008,144000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0694444444444444,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,2.0,0.10881762343491608,0.0,0.10881762343491608
20,0.2397260273972602,0.0437121690154011,1.0,1.0,0.9710144927536232,0.9500000000000028,0.19125,0.75,0.6395547945205479,0.2445171849427168,0.0,1.0,1.0,1.0,0.2661771454795778,0.0,0.0,0.2185380557648832,0.375,1.0,0.9710144927536232,0.6666666666666666,0.5923836389280677,0.6000000000000001,1.0,0.1866977829638272,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,2007,279500,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666665,1.1666666666666667,1.55,0.0,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
20,0.1623287671232877,0.0449648274089135,1.0,1.0,0.6376811594202909,0.1666666666666643,0.1325,0.25,0.2226027397260274,0.2050736497545008,0.0,0.5,1.0,1.0,0.210876548875631,0.0,0.0,0.1731348907309721,0.25,1.0,0.6376811594202909,0.6666666666666666,0.2482369534555712,0.6000000000000001,1.0,0.0,0.3893967093235831,0.3188405797101449,0.0,0.0,0.0,0.0,2008,157000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0555555555555556,0.8333333333333333,1.35,0.3333333333333333,0.5833333333333333,0.1111111111111111,0.13333333333333333,2.0,0.06493621545003544,0.0,0.06493621545003544
45,0.1027397260273972,0.0225291546892893,1.0,1.0,0.4130434782608692,0.8500000000000014,0.0,0.25,0.3561643835616438,0.1361702127659574,0.0,1.0,1.0,0.75,0.1193207893529141,0.0,0.0,0.0979653353428786,0.25,1.0,0.8623188405797109,0.3333333333333333,0.4062059238363892,0.6000000000000001,1.0,0.0560093348891481,0.2047531992687385,0.0,0.0,0.0,0.0,0.0,2007,132000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5416666666666665,0.8333333333333333,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,2.0,0.0,0.0,0.0
20,0.1589041095890411,0.0464652130220383,1.0,1.0,0.7101449275362324,0.3333333333333357,0.1125,0.25,0.1823630136986301,0.1643207855973813,0.0,1.0,1.0,1.0,0.1537402478201009,0.0,0.0,0.1262245666917859,0.25,1.0,0.7101449275362324,1.0,0.3385049365303244,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451612903225806,2010,149000,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3055555555555556,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,2.0,0.08534136546184733,0.0,0.08534136546184733
90,0.1746575342465753,0.0443618687045736,1.0,1.0,0.6884057971014492,0.2833333333333314,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.2207434603028912,0.0,0.0,0.1812358703843255,0.25,1.0,0.6884057971014492,0.3333333333333333,0.3638928067700987,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,2006,90000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333333,0.8333333333333333,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,2.0,0.0,0.0,0.0
20,0.1541095890410959,0.0579354506999462,1.0,1.0,0.9565217391304356,0.8999999999999986,0.0,0.25,0.2003424657534246,0.1823240589198036,0.0,1.0,1.0,1.0,0.1789811840293712,0.0,0.0,0.146948003014318,0.375,1.0,0.9565217391304356,0.3333333333333333,0.4062059238363892,0.6000000000000001,1.0,0.0,0.186471663619744,0.0,0.0,0.0,0.0,0.0,2008,159000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.8333333333333333,1.35,0.3333333333333333,0.5833333333333333,0.22222222222222224,0.0,2.0,0.1144578313253012,0.0,0.1144578313253012
20,0.1678082191780822,0.0292598565051765,1.0,1.0,0.6231884057971016,0.25,0.0,0.25,0.2247431506849315,0.1684124386252046,0.0,0.5,1.0,1.0,0.2306103717301514,0.0,0.0,0.1893368500376789,0.375,0.8333333333333334,0.6231884057971016,0.3333333333333333,0.2073342736248236,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,139000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0694444444444444,0.8333333333333333,1.35,0.0,0.3333333333333333,0.1111111111111111,0.0,2.0,0.029766123316796598,0.0,0.029766123316796598
60,0.273972602739726,0.0603659819112388,1.0,1.0,0.9637681159420292,0.93333333333333,0.2375,0.75,0.4957191780821917,0.1895253682487725,0.0,1.0,1.0,1.0,0.1890775585130794,0.5898305084745763,0.0,0.3847023360964581,0.5,1.0,0.9637681159420292,0.6666666666666666,0.6015514809590973,0.6000000000000001,1.0,0.2800466744457409,0.2815356489945155,0.0,0.0,0.0,0.0,0.0,2006,325300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2777777777777777,1.1666666666666667,1.75,0.0,1.25,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
45,0.1232876712328767,0.0287410315735352,1.0,1.0,0.4202898550724647,0.0,0.0,0.25,0.2726883561643835,0.1042553191489361,0.0,1.0,1.0,0.5,0.1776044056906837,0.0,0.0,0.1458176337603617,0.375,1.0,0.4202898550724647,0.3333333333333333,0.1974612129760225,0.6000000000000001,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,2007,139400,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4166666666666665,0.8333333333333333,1.35,0.0,0.3333333333333333,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
20,0.184931506849315,0.039458739395639,1.0,1.0,0.942028985507246,0.8666666666666671,0.175625,0.25,0.7607020547945205,0.2908346972176759,0.0,1.0,1.0,1.0,0.3352455254703993,0.0,0.0,0.2752449133383572,0.375,1.0,0.942028985507246,0.6666666666666666,0.3765867418899858,0.6000000000000001,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,2008,230000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.55,0.0,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
120,0.0787671232876712,0.0136670639650377,1.0,1.0,0.7536231884057969,0.43333333333333,0.0,0.25,0.0856164383561643,0.1702127659574468,0.0,0.5,1.0,1.0,0.166590178981184,0.0,0.0,0.1367746797287113,0.375,1.0,0.7536231884057969,0.3333333333333333,0.4033850493653032,0.6000000000000001,1.0,0.116686114352392,0.2010968921389396,0.0,0.0,0.0,0.0,0.0,2007,129900,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1944444444444444,0.8333333333333333,1.55,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,2.0,0.148830616583983,0.0,0.148830616583983
20,0.1616438356164383,0.0324662880646895,1.0,1.0,0.695652173913043,0.8500000000000014,0.0,0.5,0.0873287671232876,0.1734860883797054,0.0,1.0,1.0,1.0,0.166590178981184,0.0,0.0,0.1367746797287113,0.375,1.0,0.695652173913043,0.3333333333333333,0.1904090267983074,0.6000000000000001,1.0,0.4737456242707117,0.1645338208409506,0.0,0.0,0.0,0.0,0.0,2010,154000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3194444444444444,1.0833333333333333,1.35,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.2,2.0,0.022206472950626,0.37765716870194477,0.39986364165257077
20,0.3047945205479451,0.0604360933884876,1.0,1.0,0.9782608695652169,0.9500000000000028,0.4,0.25,0.670376712328767,0.2563011456628478,0.0,1.0,1.0,1.0,0.2905002294630564,0.0,0.0,0.2385079125847777,0.375,1.0,0.9782608695652169,0.6666666666666666,0.6276445698166432,0.6000000000000001,1.0,0.0,0.1023765996343692,0.0,0.0,0.0,0.0,0.0,2009,256300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.55,0.0,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.0,0.0,0.0
20,0.1335616438356164,0.0275771810512047,1.0,1.0,0.5724637681159432,0.8333333333333357,0.0,0.5,0.0770547945205479,0.1472995090016366,0.0,0.5,1.0,1.0,0.1298760899495181,0.0,0.0,0.1066314996232102,0.375,1.0,0.9637681159420292,0.3333333333333333,0.4062059238363892,0.6000000000000001,1.0,0.2590431738623103,0.0585009140767824,0.0,0.0,0.0,0.0,0.0,2010,134800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1944444444444444,0.8333333333333333,1.35,0.25,0.3333333333333333,0.22222222222222224,0.0,2.0,0.0207299787384833,0.21981004070556304,0.24054001944404635
20,0.2636986301369863,0.0475729743625698,1.0,1.0,0.9782608695652169,0.9666666666666686,0.125,0.25,0.2080479452054794,0.2788870703764321,0.0,1.0,1.0,1.0,0.3143643873336392,0.0,0.0,0.2581009796533534,0.375,1.0,0.9855072463768124,0.6666666666666666,0.5444287729196051,0.6000000000000001,1.0,0.0,0.0914076782449725,0.0,0.0,0.0,0.0,0.0,2010,306000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.1666666666666667,1.75,0.3333333333333333,0.6666666666666666,0.22222222222222224,0.26666666666666666,2.0,0.2158043940467753,0.0,0.2158043940467753
20,0.0890410958904109,0.070209633316974,1.0,1.0,0.6159420289855078,0.7833333333333314,0.0,1.0,0.0886130136986301,0.2428805237315875,0.0,0.5,1.0,1.0,0.2905002294630564,0.0,0.0,0.2385079125847777,0.25,1.0,0.6159420289855078,0.6666666666666666,0.2249647390691114,0.6000000000000001,1.0,0.3360560093348891,0.4716636197440585,0.0,0.0,0.0,0.0,0.0,2006,207500,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0694444444444444,0.8333333333333333,1.35,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5333333333333333,2.0,0.11312898653437276,0.0,0.11312898653437276
30,0.1335616438356164,0.0234826707798733,1.0,1.0,0.3985507246376816,0.0,0.0,0.25,0.2226027397260274,0.0851063829787234,0.0,0.25,0.0,1.0,0.0426801284993116,0.0,0.0,0.035041446872645,0.125,1.0,0.3478260869565215,0.3333333333333333,0.1692524682651622,0.6000000000000001,1.0,0.0571761960326721,0.0,0.1576086956521739,0.0,0.0,0.0,0.0,2008,68500,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9583333333333333,0.8333333333333333,1.35,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0
